review_id,domain,entity_id,entity_name,review_text,sentiment_text,sentiment_label,rating,rating_original,review_date,source,raw_source_path,label_method,text_key
gp:AOqpTOFVtagdzMVCSRIitcbwxg5T7_WK63fCDm7jXrhaOcteKQJ4vIWBDkSd5jNvV3HD-p1-R_fXu06oMZlEYw,mobile_app,com.habitrpg.android.habitica,com.habitrpg.android.habitica,Made productivity really fun.,Made productivity really fun.,positive,5.0,5.0,2020-10-25 20:55:59,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",15775569287844929748
hotel_298995,hotel,Doubletree By Hilton London Greenwich,Doubletree By Hilton London Greenwich,The air conditioning in the room did not work and the staff refused to sort us out with something else,The air conditioning in the room did not work and the staff refused to sort us out with something else,negative,1.25,2.5,8/11/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Negative_Review + Reviewer_Score <= 5.0,553504325993071745
gp:AOqpTOETLzcPAfu8exDWtJvDGdT8d3-0c0KEgAhnnMhgE5S2tBOBd-S4_UnaQGOOk70XWMN0jvvvzlEcCty1iw,mobile_app,com.tasks.android,com.tasks.android,Great app. Easy to use and very useful. My only wish is that it interacted with Google assistant so that I could add tasks with voice. I drive alot and I tend to think of things to add.,Great app. Easy to use and very useful. My only wish is that it interacted with Google assistant so that I could add tasks with voice. I drive alot and I tend to think of things to add.,positive,4.0,4.0,2020-07-31 00:31:37,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",5330933597545877372
restaurant_14959,restaurant,https://www.yelp.com/biz/scooptopia-phoenix,https://www.yelp.com/biz/scooptopia-phoenix,"Rating 3.5 TLDR: If youre looking for halo-halo, come here. However, don't be too surprised, it tastes like any other halo-halo. So, its really up to what youre craving. Please keep in mind, this rating is based solely off my order halo halo, and not a rating for their other desserts. Not TLDR: Its been a while since I've had some Filipino dessert; specifically halo-halo. Where I live now, there isnt halo halo. So, when I found out that this place had this, my wife and I had to check it out. We drove from Tempe to this little hole in the wall, and it was the perfect time for desserts since it was still pretty warm. We arrived, and got their signature dessert: halo halo. It was good, but nothing amazing. It did satisfy both our cravings though. The service was impeccable, and the other desserts looked great. However, I have to give it 3.5 stars for their most reviewed item; which left me unimpressed. Based on other reviews, I have no doubt the other desserts are good. Give this place a try based on the other reviews; however, if youre looking for a mind blowing halo-halo, come knowing that it tastes like the rest. Good but not AMAZING.","Rating 3.5 TLDR: If youre looking for halo-halo, come here. However, don't be too surprised, it tastes like any other halo-halo. So, its really up to what youre craving. Please keep in mind, this rating is based solely off my order halo halo, and not a rating for their other desserts. Not TLDR: Its been a while since I've had some Filipino dessert; specifically halo-halo. Where I live now, there isnt halo halo. So, when I found out that this place had this, my wife and I had to check it out. We drove from Tempe to this little hole in the wall, and it was the perfect time for desserts since it was still pretty warm. We arrived, and got their signature dessert: halo halo. It was good, but nothing amazing. It did satisfy both our cravings though. The service was impeccable, and the other desserts looked great. However, I have to give it 3.5 stars for their most reviewed item; which left me unimpressed. Based on other reviews, I have no doubt the other desserts are good. Give this place a try based on the other reviews; however, if youre looking for a mind blowing halo-halo, come knowing that it tastes like the rest. Good but not AMAZING.",neutral,3.0,3.0,12/19/2021,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",7800134096815636513
amazon_8533,ecommerce,B07CBZ97DW,B07CBZ97DW,Very nice & gentle on skin.,Very nice & gentle on skin.,positive,5.0,5.0,1533501110706,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",6339722127787030784
restaurant_12758,restaurant,https://www.yelp.com/biz/chocolate-shoppe-ice-cream-madison-2,https://www.yelp.com/biz/chocolate-shoppe-ice-cream-madison-2,"I've had the chocolate shoppe ice creams back in the suburbs of chicago plenty of times, so it was nice to try out the original shop. The flavors were all the same as the ones I've tried at my local ice cream shop, but this time around I got the blueberry pie and peanut butter cup. Both were so delicious and rich in a waffle cone. It would have been nice to combine both scoops into a single rather than ordering a double scoop","I've had the chocolate shoppe ice creams back in the suburbs of chicago plenty of times, so it was nice to try out the original shop. The flavors were all the same as the ones I've tried at my local ice cream shop, but this time around I got the blueberry pie and peanut butter cup. Both were so delicious and rich in a waffle cone. It would have been nice to combine both scoops into a single rather than ordering a double scoop",positive,4.0,4.0,10/18/2020,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",966217866806219531
restaurant_17392,restaurant,https://www.yelp.com/biz/donut-bar-las-vegas,https://www.yelp.com/biz/donut-bar-las-vegas,"First of all, the donuts are out of this world!!! Secondly, the staff are so happy to be there. Walking in their store is like a breath of fresh air. Lovely experience overall.","First of all, the donuts are out of this world!!! Secondly, the staff are so happy to be there. Walking in their store is like a breath of fresh air. Lovely experience overall.",positive,5.0,5.0,9/9/2016,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",16998132811033295331
hotel_276642,hotel,Barcelona Princess,Barcelona Princess,Food swimming pool staff,Food swimming pool staff,positive,5.0,10.0,6/27/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,7801623591973999542
gp:AOqpTOH9bjdaouKsNiNUxQHbDhL7n7lH78WOlCfGt-jLaTHtalsoL2G3ySFR0Z0GSk-28Xw8KtlQeu5dYER3iA,mobile_app,com.gmail.jmartindev.timetune,com.gmail.jmartindev.timetune,not working in my phone,not working in my phone,negative,1.0,1.0,2019-04-03 17:38:20,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",960843132079344459
gp:AOqpTOH_ZvV1Cqlrkb1GGPkSx7ICCjulotJC5zkAA9_vFKyZ9sBjmYbTYAnnfW8Yn2Ijza_9uy4QOVvse9VkEw,mobile_app,com.todoist,com.todoist,"Last update introduced a bug that crashes the app when opening sub task menus. Don't you guys do some bug fixing before updates? Another problem are the bad apps for Windows, be it the old (abandoned?) or the new Windows 10 one. They are just too buggy and unreliable.","Last update introduced a bug that crashes the app when opening sub task menus. Don't you guys do some bug fixing before updates? Another problem are the bad apps for Windows, be it the old (abandoned?) or the new Windows 10 one. They are just too buggy and unreliable.",neutral,3.0,3.0,2020-10-12 00:35:53,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",7320520277840356031
amazon_12366,ecommerce,B00DT4757A,B00DT4757A,Leaves a clean feeling but not sure if it actually works,Leaves a clean feeling but not sure if it actually works,positive,4.0,4.0,1460502362000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",17134704949684119364
gp:AOqpTOGM-RBIierCmvZInr8Y2AixSQHnejZQKFpGxXiKDbFvbXP7Rt0Edi1R98S5b4JP_j7EeSTGZJzDeE-H7w,mobile_app,com.tasks.android,com.tasks.android,"Beautiful app but not worth paying the subscription. Their web sync feature, only available for premium memebrs, is even worse than a free version of Todoist.","Beautiful app but not worth paying the subscription. Their web sync feature, only available for premium memebrs, is even worse than a free version of Todoist.",positive,4.0,4.0,2020-10-21 18:52:48,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",12626337767517317311
hotel_475421,hotel,Hotel Auriga,Hotel Auriga,Everything was OK Excellent location just 2 minutes from central Station metro station is 100 m away good breakfast comparing to Italian standards very clean very good wifi connection large beds,Excellent location just 2 minutes from central Station metro station is 100 m away good breakfast comparing to Italian standards very clean very good wifi connection large beds,positive,4.6,9.2,6/2/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,11669315552289811014
hotel_184040,hotel,St James Court A Taj Hotel London,St James Court A Taj Hotel London,The staff was amazing Ready to help friendly and the bartender Silven If I remembered his name correctly was fantastic,The staff was amazing Ready to help friendly and the bartender Silven If I remembered his name correctly was fantastic,positive,5.0,10.0,4/18/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,13637545595562050963
amazon_26365,ecommerce,B0009MFUO0,B0009MFUO0,"I purchased this shaver to replace a Braun 360 complete that was less than a year old. The Norelco gives a good clean, close shave. The reason I did not give this unit five stars is the cleaning system. With the Braun when the unit was cleaned it was also dried. With the Norelco, the unit is clean but you have to let (wait)for the unit dry before using. I usually clean at night and leave it on the counter to dry overnight. Also, the fluid MUST be full for the cleaning to begin, so each time I have to add more liquid to an almost full bowl. The shaver itself is great. I like the shave. I have not had to replace the blades yet. Would I but it again. YES","I purchased this shaver to replace a Braun 360 complete that was less than a year old. The Norelco gives a good clean, close shave. The reason I did not give this unit five stars is the cleaning system. With the Braun when the unit was cleaned it was also dried. With the Norelco, the unit is clean but you have to let (wait)for the unit dry before using. I usually clean at night and leave it on the counter to dry overnight. Also, the fluid MUST be full for the cleaning to begin, so each time I have to add more liquid to an almost full bowl. The shaver itself is great. I like the shave. I have not had to replace the blades yet. Would I but it again. YES",positive,4.0,4.0,1252897493000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",16281317153878869472
restaurant_12903,restaurant,https://www.yelp.com/biz/chocolate-shoppe-ice-cream-madison-2,https://www.yelp.com/biz/chocolate-shoppe-ice-cream-madison-2,"This place needs to be called out because what happened to us tonight was not okay. My friends and I were ignored by the server behind the counter (tall, lanky guy with dark-blonde curly hair working on 10/4 at 7PM). He clearly saw us waiting patiently for him to finish with the party he was serving. When he continued to ignore us and serve 3 Caucasian groups that had walked in after us, I came to the sad realization that we were being ignored because we were non-white (I'm Asian and was with Asian and middle eastern friends). When I tried to bring to his attention that we were actually next, we continued to be ignored. This ignorant and disrespectful occurrence left a sour taste in my mouth and ruined our night.... no place is worth patronizing for this display, no matter how good the ice cream is. We left empty handed and will never come back.","This place needs to be called out because what happened to us tonight was not okay. My friends and I were ignored by the server behind the counter (tall, lanky guy with dark-blonde curly hair working on 10/4 at 7PM). He clearly saw us waiting patiently for him to finish with the party he was serving. When he continued to ignore us and serve 3 Caucasian groups that had walked in after us, I came to the sad realization that we were being ignored because we were non-white (I'm Asian and was with Asian and middle eastern friends). When I tried to bring to his attention that we were actually next, we continued to be ignored. This ignorant and disrespectful occurrence left a sour taste in my mouth and ruined our night.... no place is worth patronizing for this display, no matter how good the ice cream is. We left empty handed and will never come back.",negative,1.0,1.0,10/4/2016,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",9622182043084766392
amazon_10794,ecommerce,B00J9BXQ8E,B00J9BXQ8E,"I used this for my mistress death (from Deadpool universe) cosplay. I applied it with my fingers. A little goes a looooooot way. Barely put a dent in it. Love it. After use of a setting powder (highly recommend), it's super smooth and dry.","I used this for my mistress death (from Deadpool universe) cosplay. I applied it with my fingers. A little goes a looooooot way. Barely put a dent in it. Love it. After use of a setting powder (highly recommend), it's super smooth and dry.",positive,5.0,5.0,1488186086000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",16392747425798465467
restaurant_241,restaurant,https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,https://www.yelp.com/biz/rewind-ice-cream-boba-tea-chandler-3,"Delicious and unique ice cream/drinks. I don't think the ice cream is worth the seven bucks though UNLESS the person making it puts in the effort into make it aesthetically pleasing. Because come one, that's what most people go in there for. One visit my ice cream cone looked squashed and lopsided, the next it was tall and proud with strawberry syrup that I didn't receive on my first strawberry shortcake cone. I'd take an out of town person here to show that AZ does have some cool spots, but I wouldn't come here on the regular. *side note- no substitutions on the signature combos. This includes simply omitting a topping due to allergies.","Delicious and unique ice cream/drinks. I don't think the ice cream is worth the seven bucks though UNLESS the person making it puts in the effort into make it aesthetically pleasing. Because come one, that's what most people go in there for. One visit my ice cream cone looked squashed and lopsided, the next it was tall and proud with strawberry syrup that I didn't receive on my first strawberry shortcake cone. I'd take an out of town person here to show that AZ does have some cool spots, but I wouldn't come here on the regular. *side note- no substitutions on the signature combos. This includes simply omitting a topping due to allergies.",positive,4.0,4.0,1/13/2019,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",10161769063800007355
amazon_22768,ecommerce,B08N1LVXCD,B08N1LVXCD,My husband has been using this item for a week now and I notice a difference already in less gray in his beard.,My husband has been using this item for a week now and I notice a difference already in less gray in his beard.,positive,5.0,5.0,1607842605199,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",12979198093893989403
hotel_88219,hotel,DoubleTree by Hilton London Victoria,DoubleTree by Hilton London Victoria,Breakfast wasn t very good for cost per person Closeness to train station,Closeness to train station,positive,5.0,10.0,9/16/2015,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,15909190297170955529
restaurant_10805,restaurant,https://www.yelp.com/biz/jenis-splendid-ice-creams-charlotte-2,https://www.yelp.com/biz/jenis-splendid-ice-creams-charlotte-2,We go here often and LOVE it. Here are our ratings for the 3 flavors we got this time: 1. Brambleberry Crisp 2. Cookies in Cream 3. Brown Butter Almond Brittle,We go here often and LOVE it. Here are our ratings for the 3 flavors we got this time: 1. Brambleberry Crisp 2. Cookies in Cream 3. Brown Butter Almond Brittle,positive,5.0,5.0,11/13/2021,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",14063384733573840764
restaurant_3652,restaurant,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,https://www.yelp.com/biz/am%C3%A9lies-french-bakery-and-caf%C3%A9-charlotte-11,So So So So Good! The long line at any given time of day is annoying but shows how good this place is. Yum!!!!!!!,So So So So Good! The long line at any given time of day is annoying but shows how good this place is. Yum!!!!!!!,positive,5.0,5.0,6/18/2014,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",4723609832918768025
hotel_382434,hotel,Eurostars Grand Marina Hotel GL,Eurostars Grand Marina Hotel GL,Staff was excellent at all times,Staff was excellent at all times,positive,4.15,8.3,8/11/2015,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,4150504652877171016
restaurant_9516,restaurant,https://www.yelp.com/biz/fatty-daddys-scottsdale-5,https://www.yelp.com/biz/fatty-daddys-scottsdale-5,"This place is super mediocre. I had one of the cookie cups, and while I do appreciate the care behind the freshly toasted marshmallow on top, the macarons were nothing special, and the ice cream was really, REALLY sugary and not creamy at all. The texture of the ice cream was far too watery. I will not be back.","This place is super mediocre. I had one of the cookie cups, and while I do appreciate the care behind the freshly toasted marshmallow on top, the macarons were nothing special, and the ice cream was really, REALLY sugary and not creamy at all. The texture of the ice cream was far too watery. I will not be back.",negative,2.0,2.0,9/6/2017,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",16481993980039247127
amazon_14493,ecommerce,B07FXB4CK4,B07FXB4CK4,"Very cute for price, didnt take long to break, though","Very cute for price, didnt take long to break, though",neutral,3.0,3.0,1554760581180,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",15927834393673692837
restaurant_19045,restaurant,https://www.yelp.com/biz/honey-hut-ice-cream-cleveland,https://www.yelp.com/biz/honey-hut-ice-cream-cleveland,"I grew up eating Honey Hut Ice Cream and for my high school years was honored to scoop up cones in blue and red Polos. That being said I think that my love HH Ice Cream is completely unbiased and totally true to the customer service and amazing taste. Best tip to know is that a single scoop is two scoops and a double is four. You can always mix two flavors and to be honest its easiest to eat in a cup, but if you prefer the crunch get a cone in a cup. Have a big group or want to try yourself out for man vs. food get the destroyer. It is basically Godzilla's banana split and unless you can eat it fast will turn into soup on a hot summer day. I remember coming to Honey Hut on the last day of school every year with my friends and devouring the destroyer in minutes. My favorite creation is honey pecan with red raspberries and hot Carmel.","I grew up eating Honey Hut Ice Cream and for my high school years was honored to scoop up cones in blue and red Polos. That being said I think that my love HH Ice Cream is completely unbiased and totally true to the customer service and amazing taste. Best tip to know is that a single scoop is two scoops and a double is four. You can always mix two flavors and to be honest its easiest to eat in a cup, but if you prefer the crunch get a cone in a cup. Have a big group or want to try yourself out for man vs. food get the destroyer. It is basically Godzilla's banana split and unless you can eat it fast will turn into soup on a hot summer day. I remember coming to Honey Hut on the last day of school every year with my friends and devouring the destroyer in minutes. My favorite creation is honey pecan with red raspberries and hot Carmel.",positive,5.0,5.0,10/3/2011,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",3367762787971630987
restaurant_11757,restaurant,https://www.yelp.com/biz/mitchells-homemade-ice-cream-cleveland-cleveland-2,https://www.yelp.com/biz/mitchells-homemade-ice-cream-cleveland-cleveland-2,"Been to this location and the east side locations many times. It's always great! My only complaint is that they need to be a little more experimental with the vegan flavors. They usually have the same two all the time. That said, they do make a great vegan ice cream. When I ate dairy, their GLBC collaborations were on point.","Been to this location and the east side locations many times. It's always great! My only complaint is that they need to be a little more experimental with the vegan flavors. They usually have the same two all the time. That said, they do make a great vegan ice cream. When I ate dairy, their GLBC collaborations were on point.",positive,4.0,4.0,7/13/2015,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",2404508306480391534
amazon_27337,ecommerce,B081977FSQ,B081977FSQ,Amazing. Nails stayed on over 2 weeks no lifting. Easy to use.,Amazing. Nails stayed on over 2 weeks no lifting. Easy to use.,positive,5.0,5.0,1592362783836,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",17635636542986238130
hotel_159063,hotel,My Chelsea,My Chelsea,The room was extremely hot and the shower so tiny I could not really move The setting and location were wonderful The incredible raw food restaurant was a real treat,The room was extremely hot and the shower so tiny I could not really move The setting and location were wonderful The incredible raw food restaurant was a real treat,neutral,3.55,7.1,8/31/2016,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,both fields substantive + score 5.5-7.5 + balanced field lengths,6172482596153988587
gp:AOqpTOGF4awUObmNqfFG0u5jmlh-l0kEW1Wy-dhP-ndYj9DRWbdJypKm_Z4aI7sG0XgDE1OZefR0L5OyfbuUUg,mobile_app,com.appxy.planner,com.appxy.planner,Very useful in my day to day activity. Able to share different calander events with others and view theirs as well.,Very useful in my day to day activity. Able to share different calander events with others and view theirs as well.,positive,5.0,5.0,2020-06-20 23:42:26,google_play_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\mobile_app\google_play_reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",396502633918218604
hotel_229988,hotel,Kingsway Hall Hotel,Kingsway Hall Hotel,N avibra The staff were fabulous at all levels Polite courteous helpful attentive,The staff were fabulous at all levels Polite courteous helpful attentive,positive,5.0,10.0,1/24/2017,515k_european_hotel_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\hotel_europe\Hotel_Reviews.csv,substantive Positive_Review + Reviewer_Score >= 8.0,8560262578293092535
restaurant_10778,restaurant,https://www.yelp.com/biz/jack-frost-donuts-cleveland,https://www.yelp.com/biz/jack-frost-donuts-cleveland,"Excellent donuts, better customer service. I was there Monday mourning and they did not have my favorite, they made them in 5 minutes even though they were short employees. You rock Dee for making these for me.","Excellent donuts, better customer service. I was there Monday mourning and they did not have my favorite, they made them in 5 minutes even though they were short employees. You rock Dee for making these for me.",positive,5.0,5.0,11/21/2016,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",17407828273254306051
restaurant_17962,restaurant,https://www.yelp.com/biz/ninety-s-milkshake-bar-charlotte,https://www.yelp.com/biz/ninety-s-milkshake-bar-charlotte,"Came here on National Ice Cream Day. I had been drooling over their Instagram pictures for weeks and was excited to finally get to try it. As expected, there was a line, but it moved fairly quickly. The wait actually gave me some time to make up my mind on what to order. The menu is extensive. It is divided into cold cuts, hot savories, salads, milkshakes, and of course ice cream. Although the bright and colorful treats looked very appetizing, I am a sucker for anything caramel and/or coffee flavor. So, I was naturally drawn to their Vietnamese Coffee Yum-ee Bun. My husband ordered a single scoop of their mint chocolate chip, I believe. Although my ice cream donut sandwich didn't look as pretty as their instagram pictures, it was definitely delicious! The donut was warm, but not too warm that it melted my ice cream quickly. The flavor was on point. Definitely tasted like a Vietnamese coffee. Creamy and sweet. The hubs enjoyed his ice cream. The shop is small, but has indoor and outdoor seating. The decor is pretty simple, definitely not as bold as their treats. Plenty of parking, but can be challenging depending on the day and time. It was very busy the day we went and took us a while to find a spot. Service was fast and friendly. Can't wait to return!","Came here on National Ice Cream Day. I had been drooling over their Instagram pictures for weeks and was excited to finally get to try it. As expected, there was a line, but it moved fairly quickly. The wait actually gave me some time to make up my mind on what to order. The menu is extensive. It is divided into cold cuts, hot savories, salads, milkshakes, and of course ice cream. Although the bright and colorful treats looked very appetizing, I am a sucker for anything caramel and/or coffee flavor. So, I was naturally drawn to their Vietnamese Coffee Yum-ee Bun. My husband ordered a single scoop of their mint chocolate chip, I believe. Although my ice cream donut sandwich didn't look as pretty as their instagram pictures, it was definitely delicious! The donut was warm, but not too warm that it melted my ice cream quickly. The flavor was on point. Definitely tasted like a Vietnamese coffee. Creamy and sweet. The hubs enjoyed his ice cream. The shop is small, but has indoor and outdoor seating. The decor is pretty simple, definitely not as bold as their treats. Plenty of parking, but can be challenging depending on the day and time. It was very busy the day we went and took us a while to find a spot. Service was fast and friendly. Can't wait to return!",positive,4.0,4.0,10/2/2018,yelp_restaurant_reviews,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\yelp_restaurant\Yelp Restaurant Reviews.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive",13623078204174842534
amazon_10851,ecommerce,B086833D5G,B09B62ZDHR,So relaxing I've had under eye Baggs and tension under my eyes for years and these have helped so much. So cute too 😍,So relaxing I've had under eye Baggs and tension under my eyes for years and these have helped so much. So cute too 😍,positive,5.0,5.0,1614278195940,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",17660313833249463480
amazon_15533,ecommerce,B01DUYNJL4,B01DUYNJL4,"Listerine Pump for 1.5 or 1 Liter Bottles works so great. Right after I use it, I purchased another one. It is high quality and can be reuse again and again.","Listerine Pump for 1.5 or 1 Liter Bottles works so great. Right after I use it, I purchased another one. It is high quality and can be reuse again and again.",positive,5.0,5.0,1508627458527,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",7129823578725206429
